docid	allwords	stanfordwords
uc1.b3295312	75800	4569
mdp.39015000017445	257740	17280
hvd.hwki32	178897	10906
uc1.b4091387	167872	9308
uc1.b3445406	82129	6338
mdp.39015008527270	91500	5412
mdp.39015005172427	55989	2582
mdp.39015014765625	118308	7435
mdp.39015033399810	70954	3265
uc1.32106009833432	96295	5751
mdp.39015032991245	64624	3556
mdp.39015004314418	61122	3522
uc1.b4410384	133754	9544
mdp.39015008170840	94036	5410
uc1.b4359205	38431	2002
mdp.39015009064232	167772	8482
mdp.39015004246461	85197	5642
mdp.49015000715624	48169	3606
mdp.39015005905743	279188	17461
uc1.32106008270388	94168	3854
uc1.b3462037	81645	4945
mdp.39015008824362	179373	11288
inu.39000004044652	37092	3462
inu.39000004120742	95094	7270
mdp.39015062074730	22093	1854
mdp.39015053246966	91609	6059
mdp.39015016980289	64980	3758
uc1.b4975910	97138	5934
mdp.39015047522399	90386	7994
mdp.39015018471386	73614	5434
mdp.39015034928328	174887	17505
mdp.39015041294490	314213	15664
mdp.39015047112506	130037	10962
mdp.39015022887551	145393	9140
mdp.39015048767860	240747	14288
mdp.39015049673976	142776	7908
mdp.39015051311986	138788	6640
mdp.39015061860105	70338	3544
mdp.39015062548295	84776	5954
mdp.39015063688389	114274	6807
uc1.32106018661527	55956	3554
mdp.39015066810543	131156	7522
uc1.32106018946910	229963	14423
mdp.39015073934724	77476	3052
uiuo.ark+=13960=t3bz6wf26	50441	803
hvd.hn2hei	7457	337
mdp.39076006602267	60710	1558
uiuo.ark+=13960=t9x06cv0p	57431	1538
njp.32101069165098	60815	1489
uiuo.ark+=13960=t5v705989	50703	1457
nyp.33433074917877	97467	1871
uiuo.ark+=13960=t49p3m240	62799	1499
njp.32101066459882	114715	2799
njp.32101072790536	36779	1086
njp.32101037977533	87024	1791
njp.32101068177995	66213	1614
dul1.ark+=13960=t99604g40	107064	2481
nyp.33433075742894	96728	3195
njp.32101038161673	89005	2406
uiuo.ark+=13960=t89g67z7q	55122	1109
njp.32101065704296	68809	1481
uiuo.ark+=13960=t4mk6z79p	60524	1509
wu.89087923348	90226	4189
njp.32101067629947	64026	1697
uc1.b3327536	62702	1194
uc1.b3322526	70109	2165
uc1.b3321261	64346	2258
uiuo.ark+=13960=t0ft8zp72	53056	955
nyp.33433074937446	60230	1724
uiuo.ark+=13960=t8gf13p0d	36331	963
hvd.hwjtfk	89849	3223
uiuo.ark+=13960=t04x5xn0x	84348	2490
dul1.ark+=13960=t4jm31399	72589	2336
uc2.ark+=13960=t6445pn55	68292	2367
uiuo.ark+=13960=t8kd2gf8n	112048	3533
uc1.b3322564	57171	1697
hvd.32044090343690	88959	2374
njp.32101064789611	52576	1790
uc1.$b250187	57372	2591
uiuo.ark+=13960=t4pk1064z	97289	3568
njp.32101067647394	66049	3225
uiuo.ark+=13960=t1zc8fb2d	68657	2925
uiuo.ark+=13960=t8x92qs9k	78444	3158
nyp.33433082469630	97308	6079
nyp.33433074854195	71427	2775
njp.32101068596566	205576	8079
nyp.33433075765283	222539	7786
nyp.33433082229604	130572	5016
uiuo.ark+=13960=t50g48273	64673	2216
nyp.33433074945993	152849	3602
uiuo.ark+=13960=t89g6700s	59091	2367
uc2.ark+=13960=t08w3hh7p	121050	5738
uc1.b3325615	67126	3044
mdp.39015063979366	243926	8267
uc1.b3325371	116788	6086
uiuo.ark+=13960=t3jw8wd54	124606	5323
uc2.ark+=13960=t7sn04f3b	73258	3141
uc2.ark+=13960=t0vq2v64h	50523	1834
uc1.b3579182	186262	7015
uiuo.ark+=13960=t0jt0c18w	105908	5253
uiuo.ark+=13960=t3cz3vk37	69160	2961
uiuo.ark+=13960=t7rn3q28p	64691	2310
uc2.ark+=13960=t13n25f63	43908	2000
uiuo.ark+=13960=t6j10q98b	45986	2977
uiuo.ark+=13960=t2t44bz9q	45385	2657
uiuo.ark+=13960=t24b3d004	65216	2994
nnc1.0113374273	158263	6456
njp.32101074878412	212061	7973
nyp.33433074849310	74116	3073
uiuo.ark+=13960=t63491f4b	97466	4768
nyp.33433076092190	186883	8012
uc2.ark+=13960=t0cv4d859	120623	6435
uc2.ark+=13960=t3xs5q555	81919	3439
uiuo.ark+=13960=t3nw0444v	88867	4007
wu.89099759854	66592	2673
uiuo.ark+=13960=t3gx4zm7t	56379	1821
nyp.33433074895842	137787	6740
nc01.ark+=13960=t15m72s8g	65118	3090
njp.32101063877326	69112	2295
mdp.39015063942869	116884	5210
uc2.ark+=13960=t0vq2sn8f	109055	4565
njp.32101067630226	58037	1806
nyp.33433082294657	252014	9829
pst.000005325719	56127	2948
uiuo.ark+=13960=t4vh66t48	61670	3140
njp.32101058274091	55321	2371
nyp.33433075861504	158362	6660
nnc1.cu11651474	66740	3315
uiuo.ark+=13960=t9v12bx9q	84505	3467
nyp.33433076075898	61854	4930
uiuo.ark+=13960=t4wh2v25j	74434	3876
uc2.ark+=13960=t9m32s75q	106606	6535
nyp.33433074866611	127083	8350
uc2.ark+=13960=t71v5kh28	24669	2974
uc1.$b261458	11442	516
uc2.ark+=13960=t9p26w01p	42369	1930
uc2.ark+=13960=t4mk68r8n	55221	2830
coo.31924064975323	60861	2957
nyp.33433074923115	38485	1587
uc1.b3581514	86769	4510
uc2.ark+=13960=t7tm79n46	75484	4586
uc1.31158013276653	57810	3427
uc2.ark+=13960=t7gq6v57j	102148	3413
coo.31924060446899	78283	2214
uc2.ark+=13960=t1cj8961x	80872	4902
nyp.33433074865746	28594	2001
uc1.b3581548	58283	3535
uc2.ark+=13960=t05x2cn2f	151133	9509
mdp.39015004974807	71845	3240
mdp.39015063737681	27913	1323
uc2.ark+=13960=t9377f26f	59794	3264
nyp.33433074812243	176613	8348
njp.32101054938426	186333	7955
nyp.33433076038839	85171	6243
mdp.39015027190902	167526	7462
uc2.ark+=13960=t1pg1ht1x	65624	3548
uc2.ark+=13960=t4kk9mx8v	97029	4566
nyp.33433082302617	47669	3229
nyp.33433074861802	89362	3718
mdp.39015030368404	73145	2431
uc1.b3548232	17919	1167
yul.12249800_002_00	131603	4917
mdp.39015031297305	68233	4069
uc1.$b244973	63688	3000
mdp.39076006872738	217766	13061
uc1.$b322901	107156	6275
mdp.39015026997018	65321	4031
mdp.39015008170220	166771	8774
uc1.$b245130	116749	7486
mdp.39015051143454	118277	6215
uc1.32106006749938	102797	5924
uc1.$b87138	88964	8360
mdp.39076005078881		
uc1.$b87361	73258	5289
mdp.39015019222481	191193	10046
mdp.39015005103372	91881	5202
mdp.39015002984121	164056	9360
mdp.39015030141710	85558	5124
uc1.$b610327	375165	25101
wu.89052492741	83135	6267
inu.30000005026392	126612	5688
uc1.b4354417	180937	11404
uc1.b3463712	79224	5051
mdp.39015006585353	98809	6328
uc1.32106014826249	151724	12848
mdp.39015028692120	164691	11225
mdp.39015008540703	104221	6447
mdp.39015025366959	93095	3583
inu.32000007875869	70572	4732
mdp.39015004283381	84652	6856
uc1.b3295266	174055	9941
mdp.39015000618630	77750	3938
uc1.$b87174	48845	1916
uc1.$b188188	141038	8147
mdp.39015005306348	199938	10545
mdp.39015039779825	83007	4267
mdp.39015014858594	80106	6940
uc1.$b323008	210195	11589
mdp.39015050571440	127460	7402
inu.39000005917005	85632	5569
mdp.49015000996539	158839	11099
osu.32435065346033	71366	6291
uc1.$b686387	24549	1032
mdp.39015011686790	72781	5468
uc1.b3295312	75800	4569
mdp.39015004780816	50311	3186
mdp.39015037369322	46471	2211
uc1.$b115151	36429	3317
mdp.39015010470519	110511	7990
mdp.39015002717257	41754	3058
mdp.39015010766171	211203	11676
uc1.b3445406	82129	6338
uc1.$b169903	19875	888
pst.000015150448	183831	10664
uc1.$b795540	92364	6347
mdp.39015004314418	61122	3522
uc1.$b805582	47578	2549
mdp.39015012064955	59202	5223
mdp.39015030850252	70018	4682
pst.000029186464	61152	4194
uc1.32106001608964	103870	4622
uc1.b3934503	216228	10426
uc1.32106010053798	129549	6982
uc1.b4446388	91244	8047
inu.30000107498002	422488	30942
inu.39000004044652	37092	3462
mdp.39015035328841	385368	20318
mdp.39015062074730	22093	1854
uc1.b4360995	118649	11915
uc1.32106005534992	120272	7672
mdp.39015053577055	45992	2870
mdp.39015055165842	157276	8315
mdp.39015014876471	102430	6137
mdp.39015019639619	54309	4195
mdp.39015019673675	138577	7808
uc1.b4363083	125104	10267
mdp.49015002943570	417017	21493
mdp.39015033971923	30269	1295
mdp.39015057592886	64674	3589
mdp.39015041294490	314213	15664
mdp.39015055110475	29697	2113
mdp.39015046463942	147178	7182
uc1.32106016200138	279955	14399
mdp.39015054142529	163665	9724
mdp.39015060037341	84758	6604
uc1.32106016644707	73332	5820
mdp.39015059199581	68221	4661
mdp.39015061186386	150367	11176
mdp.39015062548295	84776	5954
mdp.39015064752283	139145	9138
uc1.32106019160388	39603	2665
uc1.32106019171526	76479	5412
uc1.32106019118212	143076	9964
inu.30000122472685	31025	1792
uiuo.ark+=13960=t8pc3pr08	36374	762
nyp.33433074951942	40835	886
uiuo.ark+=13960=t1pg2cj2j	78695	2793
njp.32101069165098	60815	1489
njp.32101068177995	66213	1614
njp.32101062933468	54073	952
njp.32101067631307	33224	959
uiuo.ark+=13960=t6543bw1s	46488	1198
njp.32101067640746	53211	1215
nyp.33433074915020	105895	3824
wu.89087923348	90226	4189
wu.89101370583	74669	2622
uiuo.ark+=13960=t5w66tq0x	47843	1164
njp.32101068972866	106000	3922
uc2.ark+=13960=t3cz3724j	57530	1409
njp.32101067707628	68986	1870
uiuo.ark+=13960=t5q81zx6d	126322	5135
uiuo.ark+=13960=t5v70147x	49753	1902
uc2.ark+=13960=t6445pn55	68292	2367
mdp.39015063560430	80375	2770
hvd.32044090343690	88959	2374
uiuo.ark+=13960=t7dr3ft5q	87080	2610
uc1.$b250188	57930	2598
uiuo.ark+=13960=t3320j74x	72635	3055
uiuo.ark+=13960=t8sb4r697	56009	2178
nyp.33433082469630	97308	6079
uiuo.ark+=13960=t3kw5sm3s	84606	3558
loc.ark+=13960=t06w9z19d	769295	28012
uiuo.ark+=13960=t50g48273	64673	2216
uc2.ark+=13960=t91837s15	157562	3792
nyp.33433073355830	68462	2303
uc1.b3321301	60480	3303
uiuo.ark+=13960=t5z611x2s	131886	5629
uc2.ark+=13960=t7sn04f3b	73258	3141
uiuo.ark+=13960=t05x2z259	67086	3333
uc2.ark+=13960=t4rj4g518	114767	4409
uiuo.ark+=13960=t3cz3vk37	69160	2961
uiuo.ark+=13960=t7tm7kz9z	65229	2434
nyp.33433076092190	186883	8012
uc1.b4105109	179665	7853
uiuo.ark+=13960=t07w6q90x	55632	2418
mdp.39015063975463	57762	2326
uc2.ark+=13960=t32235s0f	102934	3977
dul1.ark+=13960=t2b85xw79	57660	1976
uc2.ark+=13960=t6736q45t	154595	6493
uc1.b3324209	70343	2955
uc2.ark+=13960=t03x84232	133153	6145
uc2.ark+=13960=t6zw1cd3v	47305	2015
mdp.39015005083392	156946	10394
uc2.ark+=13960=t9m32nz7f	83609	4284
uc1.b3331940	143840	6700
nyp.33433074865746	28594	2001
loc.ark+=13960=t6640824t	38415	2223
nyp.33433074812243	176613	8348
nyp.33433076038839	85171	6243
uc1.$b242632	70651	5807
uc1.$b161227	71183	4234
yul.12249800_002_00	131603	4917
mdp.39015004288455	74135	4829
mdp.39015031304374	112421	5674
mdp.39015059404106	153060	8980
uc1.$b103982	74126	4209
mdp.39015059377237	106674	6543
mdp.39015002984121	164056	9360
mdp.39015030141710	85558	5124
mdp.39015063917739	139614	7355
uc1.b4110045	91671	5515
uc1.$b87322	164021	9465
mdp.39015066681480	77291	6058
mdp.39015028692120	164691	11225
mdp.39015038231034	174181	10126
mdp.39015014858594	80106	6940
uc1.$b323008	210195	11589
mdp.39015016445929	104940	5332
uc1.b4088677	72061	4169
mdp.39015001988560	118093	7754
mdp.39015000649353	84595	5732
mdp.39015000017445	257740	17280
mdp.39015010766171	211203	11676
mdp.39015005172427	55989	2582
uc1.$b795540	92364	6347
mdp.39015008170840	94036	5410
mdp.39015007033346	397991	23925
mdp.49015001035089	3607	214
uc1.b4360995	118649	11915
mdp.39015062896264	149347	7670
mdp.39015054154185	96073	5956
mdp.39015047522399	90386	7994
mdp.39015009126478	88783	3728
mdp.39015032572284	48305	2878
mdp.39015032612833	92915	6317
mdp.39015047737906	104333	4607
uc1.32106014833021	91466	5597
mdp.39015061860105	70338	3544
mdp.39015066810543	131156	7522
mdp.39015073934724	77476	3052
uiuo.ark+=13960=t3kw5sm3s	84606	3558
nyp.33433073355830	68462	2303
mdp.39015061860105	70338	3544
uc2.ark+=13960=t7sn04f3b	73258	3141
mdp.39015059404106	153060	8980
uiuo.ark+=13960=t8sb4r697	56009	2178
nyp.33433075764427	151197	5602
uc1.$b323008	210195	11589
mdp.39015066681480	77291	6058
uiuo.ark+=13960=t07w6q90x	55632	2418
uc1.$b795540	92364	6347
mdp.39015073934724	77476	3052
hvd.32044090343690	88959	2374
nyp.33433074812243	176613	8348
uiuo.ark+=13960=t50g48273	64673	2216
mdp.39015016445929	104940	5332
mdp.39015063917739	139614	7355
uc2.ark+=13960=t6736q45t	154595	6493
nyp.33433074865746	28594	2001
uiuo.ark+=13960=t1pg2cj2j	78695	2793
mdp.39015000017445	257740	17280
wu.89087923348	90226	4189
uc2.ark+=13960=t3xs5q555	81919	3439
nyp.33433074866611	127083	8350
mdp.39015039779825	83007	4267
mdp.39015008540703	104221	6447
uc1.b3295312	75800	4569
njp.32101054938426	186333	7955
mdp.39076006602267	60710	1558
uc2.ark+=13960=t08w3hh7p	121050	5738
uc1.$b686387	24549	1032
uc2.ark+=13960=t81j9qk9w	91086	4498
mdp.39015008170220	166771	8774
uiuo.ark+=13960=t2t44bz9q	45385	2657
mdp.39076006602259	63741	1625
mdp.39076006602267	60710	1558
hvd.32044024457657	139985	4421
njp.32101067179315	70156	2193
nyp.33433082514716	144129	4538
uc1.$b269192	253552	9467
mdp.39015058549463	595611	14201
uc1.b4104195	51462	2113
njp.32101054938426	186333	7955
mdp.39015001598252	164480	7476
uc1.b4560790	154799	13350
uc2.ark+=13960=t6736q45t	154595	6493
nnc1.0050796232	208409	10733
uc2.ark+=13960=t81j9qk9w	91086	4498
mdp.39015004733260	54100	3068
